id,full_name,first_name,last_name,is_active,league
76001,Alaa Abdelnaby,Alaa,Abdelnaby,False,NBA
76002,Zaid Abdul-Aziz,Zaid,Abdul-Aziz,False,NBA
76003,Kareem Abdul-Jabbar,Kareem,Abdul-Jabbar,False,NBA
51,Mahmoud Abdul-Rauf,Mahmoud,Abdul-Rauf,False,NBA
1505,Tariq Abdul-Wahad,Tariq,Abdul-Wahad,False,NBA
949,Shareef Abdur-Rahim,Shareef,Abdur-Rahim,False,NBA
76005,Tom Abernethy,Tom,Abernethy,False,NBA
76006,Forest Able,Forest,Able,False,NBA
76007,John Abramovic,John,Abramovic,False,NBA
203518,Alex Abrines,Alex,Abrines,False,NBA
1630173,Precious Achiuwa,Precious,Achiuwa,True,NBA
101165,Alex Acker,Alex,Acker,False,NBA
76008,Donald Ackerman,Donald,Ackerman,False,NBA
76009,Mark Acres,Mark,Acres,False,NBA
76010,Charles Acton,Charles,Acton,False,NBA
203112,Quincy Acy,Quincy,Acy,False,NBA
76011,Alvan Adams,Alvan,Adams,False,NBA
76012,Don Adams,Don,Adams,False,NBA
200801,Hassan Adams,Hassan,Adams,False,NBA
1629121,Jaylen Adams,Jaylen,Adams,False,NBA
203919,Jordan Adams,Jordan,Adams,False,NBA
149,Michael Adams,Michael,Adams,False,NBA
203500,Steven Adams,Steven,Adams,True,NBA
912,Rafael Addison,Rafael,Addison,False,NBA
1628389,Bam Adebayo,Bam,Adebayo,True,NBA
1629061,Deng Adel,Deng,Adel,False,NBA
76015,Rick Adelman,Rick,Adelman,False,NBA
202399,Jeff Adrien,Jeff,Adrien,False,NBA
201167,Arron Afflalo,Arron,Afflalo,False,NBA
1630534,Ochai Agbaji,Ochai,Agbaji,True,NBA
200772,Maurice Ager,Maurice,Ager,False,NBA
76016,Mark Aguirre,Mark,Aguirre,False,NBA
201336,Blake Ahearn,Blake,Ahearn,False,NBA
76017,Danny Ainge,Danny,Ainge,False,NBA
201582,Alexis Ajinca,Alexis,Ajinca,False,NBA
76018,Henry Akin,Henry,Akin,False,NBA
1631231,James Akinjo,James,Akinjo,True,NBA
203006,Josh Akognon,Josh,Akognon,False,NBA
1629152,DeVaughn Akoon-Purcell,DeVaughn,Akoon-Purcell,False,NBA
202374,Solomon Alabi,Solomon,Alabi,False,NBA
76019,Mark Alarie,Mark,Alarie,False,NBA
76020,Gary Alcorn,Gary,Alcorn,False,NBA
1630583,Santi Aldama,Santi,Aldama,True,NBA
203128,Furkan Aldemir,Furkan,Aldemir,False,NBA
202332,Cole Aldrich,Cole,Aldrich,False,NBA
200746,LaMarcus Aldridge,LaMarcus,Aldridge,False,NBA
76021,Chuck Aleksinas,Chuck,Aleksinas,False,NBA
1626146,Cliff Alexander,Cliff,Alexander,False,NBA
724,Cory Alexander,Cory,Alexander,False,NBA
2042,Courtney Alexander,Courtney,Alexander,False,NBA
76022,Gary Alexander,Gary,Alexander,False,NBA
201570,Joe Alexander,Joe,Alexander,False,NBA
1629734,Kyle Alexander,Kyle,Alexander,False,NBA
1641725,Trey Alexander,Trey,Alexander,True,NBA
1630234,Ty-Shon Alexander,Ty-Shon,Alexander,False,NBA
2349,Victor Alexander,Victor,Alexander,False,NBA
1629638,Nickeil Alexander-Walker,Nickeil,Alexander-Walker,True,NBA
76024,Steve Alford,Steve,Alford,False,NBA
1628959,Rawle Alkins,Rawle,Alkins,False,NBA
76028,Bob Allen,Bob,Allen,False,NBA
1628960,Grayson Allen,Grayson,Allen,True,NBA
1628386,Jarrett Allen,Jarrett,Allen,True,NBA
706,Jerome Allen,Jerome,Allen,False,NBA
1628443,Kadeem Allen,Kadeem,Allen,False,NBA
202730,Lavoy Allen,Lavoy,Allen,False,NBA
76027,Lucius Allen,Lucius,Allen,False,NBA
2124,Malik Allen,Malik,Allen,False,NBA
76025,Randy Allen,Randy,Allen,False,NBA
951,Ray Allen,Ray,Allen,False,NBA
1641851,Timmy Allen,Timmy,Allen,False,NBA
2754,Tony Allen,Tony,Allen,False,NBA
76029,Odis Allison,Odis,Allison,False,NBA
200984,Lance Allred,Lance,Allred,False,NBA
76030,Darrell Allums,Darrell,Allums,False,NBA
201165,Morris Almond,Morris,Almond,False,NBA
308,Derrick Alston,Derrick,Alston,False,NBA
1747,Rafer Alston,Rafer,Alston,False,NBA
1824,Peter Aluma,Peter,Aluma,False,NBA
1630631,Jose Alvarado,Jose,Alvarado,True,NBA
680,John Amaechi,John,Amaechi,False,NBA
732,Ashraf Amaya,Ashraf,Amaya,False,NBA
202329,Al-Farouq Aminu,Al-Farouq,Aminu,False,NBA
200811,Lou Amundson,Lou,Amundson,False,NBA
76034,Bob Anderegg,Bob,Anderegg,False,NBA
2365,Chris Andersen,Chris,Andersen,False,NBA
2431,David Andersen,David,Andersen,False,NBA
101187,Alan Anderson,Alan,Anderson,False,NBA
202079,Antonio Anderson,Antonio,Anderson,False,NBA
76035,Cliff Anderson,Cliff,Anderson,False,NBA
76036,Daniel Anderson,Daniel,Anderson,False,NBA
1507,Derek Anderson,Derek,Anderson,False,NBA
76037,Dwight Anderson,Dwight,Anderson,False,NBA
944,Eric Anderson,Eric,Anderson,False,NBA
246,Greg Anderson,Greg,Anderson,False,NBA
202341,James Anderson,James,Anderson,False,NBA
76040,Jerome Anderson,Jerome,Anderson,False,NBA
1626147,Justin Anderson,Justin,Anderson,False,NBA
72,Kenny Anderson,Kenny,Anderson,False,NBA
76041,Kim Anderson,Kim,Anderson,False,NBA
203937,Kyle Anderson,Kyle,Anderson,True,NBA
76042,Michael Anderson,Michael,Anderson,False,NBA
76043,Mitchell Anderson,Mitchell,Anderson,False,NBA
98,Nick Anderson,Nick,Anderson,False,NBA
76045,Richard Anderson,Richard,Anderson,False,NBA
76046,Ron Anderson,Ron,Anderson,False,NBA
201583,Ryan Anderson,Ryan,Anderson,False,NBA
1000,Shandon Anderson,Shandon,Anderson,False,NBA
335,Willie Anderson,Willie,Anderson,False,NBA
76048,Wally Anderzunas,Wally,Anderzunas,False,NBA
101149,Martynas Andriuskevicius,Martynas,Andriuskevicius,False,NBA
76049,Don Anielak,Don,Anielak,False,NBA
1628387,Ike Anigbogu,Ike,Anigbogu,False,NBA
76050,Michael Ansley,Michael,Ansley,False,NBA
1512,Chris Anstey,Chris,Anstey,False,NBA
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,True,NBA
1628961,Kostas Antetokounmpo,Kostas,Antetokounmpo,False,NBA
203648,Thanasis Antetokounmpo,Thanasis,Antetokounmpo,False,NBA
2546,Carmelo Anthony,Carmelo,Anthony,False,NBA
1630175,Cole Anthony,Cole,Anthony,True,NBA
21,Greg Anthony,Greg,Anthony,False,NBA
201202,Joel Anthony,Joel,Anthony,False,NBA
203544,Pero Antic,Pero,Antic,False,NBA
1628384,OG Anunoby,OG,Anunoby,True,NBA
203951,Keith Appling,Keith,Appling,False,NBA
2737,Rafael Araujo,Rafael,Araujo,False,NBA
76053,Stacey Arceneaux,Stacey,Arceneaux,False,NBA
76054,Nate Archibald,Nate,Archibald,False,NBA
2425,Robert Archibald,Robert,Archibald,False,NBA
1627853,Ryan Arcidiacono,Ryan,Arcidiacono,False,NBA
76055,Jim Ard,Jim,Ard,False,NBA
2240,Gilbert Arenas,Gilbert,Arenas,False,NBA
2772,Trevor Ariza,Trevor,Ariza,False,NBA
76056,Paul Arizin,Paul,Arizin,False,NBA
76057,Joe Arlauckas,Joe,Arlauckas,False,NBA
1631317,Adonis Arms,Adonis,Arms,True,NBA
769,B.J. Armstrong,B.J.,Armstrong,False,NBA
76061,Bob Armstrong,Bob,Armstrong,False,NBA
2220,Brandon Armstrong,Brandon,Armstrong,False,NBA
353,Darrell Armstrong,Darrell,Armstrong,False,NBA
200756,Hilton Armstrong,Hilton,Armstrong,False,NBA
1642378,Mark Armstrong,Mark,Armstrong,True,NBA
76060,Paul Armstrong,Paul,Armstrong,False,NBA
76059,Tate Armstrong,Tate,Armstrong,False,NBA
76062,Jesse Arnelle,Jesse,Arnelle,False,NBA
76063,Jay Arnette,Jay,Arnette,False,NBA
76064,Bob Arnzen,Bob,Arnzen,False,NBA
2306,Carlos Arroyo,Carlos,Arroyo,False,NBA
201589,Darrell Arthur,Darrell,Arthur,False,NBA
76065,John Arthurs,John,Arthurs,False,NBA
1628503,Jamel Artis,Jamel,Artis,False,NBA
201600,Omer Asik,Omer,Asik,False,NBA
355,Vincent Askew,Vincent,Askew,False,NBA
173,Keith Askins,Keith,Askins,False,NBA
76068,Don Asmonga,Don,Asmonga,False,NBA
76069,Richard Atha,Richard,Atha,False,NBA
1088,Chucky Atkins,Chucky,Atkins,False,NBA
76070,Alvin Attles,Alvin,Attles,False,NBA
76071,Chet Aubuchon,Chet,Aubuchon,False,NBA
278,Stacey Augmon,Stacey,Augmon,False,NBA
201571,D.J. Augustin,D.J.,Augustin,False,NBA
200788,James Augustine,James,Augustine,False,NBA
1134,Ike Austin,Ike,Austin,False,NBA
76073,John Austin,John,Austin,False,NBA
76074,Ken Austin,Ken,Austin,False,NBA
1630166,Deni Avdija,Deni,Avdija,True,NBA
138,Anthony Avent,Anthony,Avent,False,NBA
76076,William Averitt,William,Averitt,False,NBA
1895,William Avery,William,Avery,False,NBA
76078,Dennis Awtrey,Dennis,Awtrey,False,NBA
1630555,Joel Ayayi,Joel,Ayayi,False,NBA
202970,Gustavo Ayon,Gustavo,Ayon,False,NBA
201965,Jeff Ayres,Jeff,Ayres,False,NBA
1629028,Deandre Ayton,Deandre,Ayton,True,NBA
101235,Kelenna Azubuike,Kelenna,Azubuike,False,NBA
1628962,Udoka Azubuike,Udoka,Azubuike,False,NBA
203569,Chris Babb,Chris,Babb,False,NBA
202337,Luke Babbitt,Luke,Babbitt,False,NBA
76079,Milos Babic,Milos,Babic,False,NBA
76080,Johnny Bach,Johnny,Bach,False,NBA
1628407,Dwayne Bacon,Dwayne,Bacon,False,NBA
1630654,Armando Bacot,Armando,Bacot,True,NBA
1630641,Ibou Badji,Ibou,Badji,False,NBA
76081,Jim Baechtold,Jim,Baechtold,False,NBA
2053,Dalibor Bagaric,Dalibor,Bagaric,False,NBA
76082,John Bagley,John,Bagley,False,NBA
1628963,Marvin Bagley III,Marvin,Bagley III,True,NBA
1641735,Amari Bailey,Amari,Bailey,True,NBA
76084,Carl Bailey,Carl,Bailey,False,NBA
76083,Gus Bailey,Gus,Bailey,False,NBA
76085,James Bailey,James,Bailey,False,NBA
1847,Thurl Bailey,Thurl,Bailey,False,NBA
1753,Toby Bailey,Toby,Bailey,False,NBA
203946,Cameron Bairstow,Cameron,Bairstow,False,NBA
1858,Mark Baker,Mark,Baker,False,NBA
2486,Maurice Baker,Maurice,Baker,False,NBA
76089,Norm Baker,Norm,Baker,False,NBA
1627758,Ron Baker,Ron,Baker,False,NBA
452,Vin Baker,Vin,Baker,False,NBA
1627735,Wade Baldwin IV,Wade,Baldwin IV,False,NBA
1631116,Patrick Baldwin Jr.,Patrick,Baldwin Jr.,True,NBA
200764,Renaldo Balkman,Renaldo,Balkman,False,NBA
76090,Cedric Ball,Cedric,Ball,False,NBA
1630163,LaMelo Ball,LaMelo,Ball,True,NBA
1628366,Lonzo Ball,Lonzo,Ball,True,NBA
76091,Greg Ballard,Greg,Ballard,False,NBA
76092,Herschel Baltimore,Herschel,Baltimore,False,NBA
1628964,Mo Bamba,Mo,Bamba,True,NBA
1631094,Paolo Banchero,Paolo,Banchero,True,NBA
1630217,Desmond Bane,Desmond,Bane,True,NBA
76093,Gene Banks,Gene,Banks,False,NBA
2556,Marcus Banks,Marcus,Banks,False,NBA
76094,Ken Bannister,Ken,Bannister,False,NBA
76095,Mike Bantom,Mike,Bantom,False,NBA
1630625,Dalano Banton,Dalano,Banton,True,NBA
1627760,Cat Barber,Cat,Barber,False,NBA
76096,John Barber,John,Barber,False,NBA
2571,Leandro Barbosa,Leandro,Barbosa,False,NBA
76097,Stephen Bardo,Stephen,Bardo,False,NBA
200826,J.J. Barea,J.J.,Barea,False,NBA
200745,Andrea Bargnani,Andrea,Bargnani,False,NBA
76098,Cliff Barker,Cliff,Barker,False,NBA
76099,Tom Barker,Tom,Barker,False,NBA
787,Charles Barkley,Charles,Barkley,False,NBA
2057,Erick Barkley,Erick,Barkley,False,NBA
76102,Don Barksdale,Don,Barksdale,False,NBA
1631230,Dominick Barlow,Dominick,Barlow,True,NBA
203084,Harrison Barnes,Harrison,Barnes,True,NBA
76103,Harry Barnes,Harry,Barnes,False,NBA
76105,Jim Barnes,Jim,Barnes,False,NBA
76104,Marvin Barnes,Marvin,Barnes,False,NBA
2440,Matt Barnes,Matt,Barnes,False,NBA
1630567,Scottie Barnes,Scottie,Barnes,True,NBA
76107,Dick Barnett,Dick,Barnett,False,NBA
76106,Jim Barnett,Jim,Barnett,False,NBA
76108,John Barnhill,John,Barnhill,False,NBA
76109,Norton Barnhill,Norton,Barnhill,False,NBA
76110,Leo Barnhorst,Leo,Barnhorst,False,NBA
76111,John Barr,John,Barr,False,NBA
76112,Mike Barr,Mike,Barr,False,NBA
76113,Thomas Barr,Thomas,Barr,False,NBA
2857,Andre Barrett,Andre,Barrett,False,NBA
76114,Ernie Barrett,Ernie,Barrett,False,NBA
1629628,RJ Barrett,RJ,Barrett,True,NBA
2853,Earl Barron,Earl,Barron,False,NBA
344,Dana Barros,Dana,Barros,False,NBA
699,Brent Barry,Brent,Barry,False,NBA
1003,Drew Barry,Drew,Barry,False,NBA
468,Jon Barry,Jon,Barry,False,NBA
600013,Rick Barry,Rick,Barry,False,NBA
76117,Ed Bartels,Ed,Bartels,False,NBA
76118,Vic Bartolome,Vic,Bartolome,False,NBA
203115,Will Barton,Will,Barton,False,NBA
101188,Eddie Basden,Eddie,Basden,False,NBA
76119,Jerry Baskerville,Jerry,Baskerville,False,NBA
101138,Brandon Bass,Brandon,Bass,False,NBA
1628238,Paris Bass,Paris,Bass,False,NBA
76120,Tim Bassett,Tim,Bassett,False,NBA
1629646,Charles Bassey,Charles,Bassey,True,NBA
1766,Maceo Baston,Maceo,Baston,False,NBA
2370,Mengke Bateer,Mengke,Bateer,False,NBA
76121,Billyray Bates,Billyray,Bates,False,NBA
1641734,Emoni Bates,Emoni,Bates,True,NBA
1628966,Keita Bates-Diop,Keita,Bates-Diop,True,NBA
101212,Esteban Batista,Esteban,Batista,False,NBA
2471,Mike Batiste,Mike,Batiste,False,NBA
1499,Tony Battie,Tony,Battie,False,NBA
2203,Shane Battier,Shane,Battier,False,NBA
1642419,Jamison Battle,Jamison,Battle,True,NBA
174,John Battle,John,Battle,False,NBA
76123,Kenny Battle,Kenny,Battle,False,NBA
76124,Dave Batton,Dave,Batton,False,NBA
201587,Nicolas Batum,Nicolas,Batum,True,NBA
76125,Johnny Baum,Johnny,Baum,False,NBA
76126,Frankie Baumholtz,Frankie,Baumholtz,False,NBA
2437,Lonny Baxter,Lonny,Baxter,False,NBA
201573,Jerryd Bayless,Jerryd,Bayless,False,NBA
76127,Elgin Baylor,Elgin,Baylor,False,NBA
203382,Aron Baynes,Aron,Baynes,False,NBA
76128,Sergei Bazarevich,Sergei,Bazarevich,False,NBA
203145,Kent Bazemore,Kent,Bazemore,False,NBA
1629647,Darius Bazley,Darius,Bazley,False,NBA
76129,Ed Beach,Ed,Beach,False,NBA
203078,Bradley Beal,Bradley,Beal,True,NBA
76130,Butch Beard,Butch,Beard,False,NBA
76131,Ralph Beard,Ralph,Beard,False,NBA
2602,Jerome Beasley,Jerome,Beasley,False,NBA
1627736,Malik Beasley,Malik,Beasley,True,NBA
201563,Michael Beasley,Michael,Beasley,False,NBA
76133,Zelmo Beaty,Zelmo,Beaty,False,NBA
201958,Rodrigue Beaubois,Rodrigue,Beaubois,False,NBA
1630699,MarJon Beauchamp,MarJon,Beauchamp,True,NBA
76134,Byron Beck,Byron,Beck,False,NBA
1133,Corey Beck,Corey,Beck,False,NBA
76136,Ernie Beck,Ernie,Beck,False,NBA
76137,Moe Becker,Moe,Becker,False,NBA
76138,William Bedford,William,Bedford,False,NBA
1641777,Charles Bediako,Charles,Bediako,True,NBA
1641736,Reece Beekman,Reece,Beekman,True,NBA
76139,Hank Beenders,Hank,Beenders,False,NBA
76140,Ron Behagen,Ron,Behagen,False,NBA
76141,Elmer Behnke,Elmer,Behnke,False,NBA
201158,Marco Belinelli,Marco,Belinelli,False,NBA
2294,Charlie Bell,Charlie,Bell,False,NBA
76142,Dennis Bell,Dennis,Bell,False,NBA
1628395,Jordan Bell,Jordan,Bell,False,NBA
1952,Raja Bell,Raja,Bell,False,NBA
2559,Troy Bell,Troy,Bell,False,NBA
76143,William Bell,William,Bell,False,NBA
76144,Walt Bellamy,Walt,Bellamy,False,NBA
1627761,DeAndre' Bembry,DeAndre',Bembry,False,NBA
76145,Irv Bemoras,Irv,Bemoras,False,NBA
76146,Leon Benbow,Leon,Benbow,False,NBA
1627733,Dragan Bender,Dragan,Bender,False,NBA
1886,Jonathan Bender,Jonathan,Bender,False,NBA
203968,Jerrelle Benimon,Jerrelle,Benimon,False,NBA
104,Benoit Benjamin,Benoit,Benjamin,False,NBA
1736,Corey Benjamin,Corey,Benjamin,False,NBA
203461,Anthony Bennett,Anthony,Bennett,False,NBA
1120,Elmer Bennett,Elmer,Bennett,False,NBA
712,Mario Bennett,Mario,Bennett,False,NBA
76151,Mel Bennett,Mel,Bennett,False,NBA
76148,Tony Bennett,Tony,Bennett,False,NBA
76152,Winston Bennett,Winston,Bennett,False,NBA
128,David Benoit,David,Benoit,False,NBA
202728,Keith Benson,Keith,Benson,False,NBA
76154,Kent Benson,Kent,Benson,False,NBA
1627791,Ben Bentil,Ben,Bentil,False,NBA
76155,Gene Berce,Gene,Berce,False,NBA
76156,Gary Bergen,Gary,Bergen,False,NBA
1631262,Jules Bernard,Jules,Bernard,True,NBA
76157,Ricky Berry,Ricky,Berry,False,NBA
76158,Walter Berry,Walter,Berry,False,NBA
1629541,Dairis Bertans,Dairis,Bertans,False,NBA
202722,Davis Bertans,Davis,Bertans,False,NBA
76159,Del Beshore,Del,Beshore,False,NBA
696,Travis Best,Travis,Best,False,NBA
201976,Patrick Beverley,Patrick,Beverley,False,NBA
1630180,Saddiq Bey,Saddiq,Bey,True,NBA
1630189,Tyler Bey,Tyler,Bey,False,NBA
204021,Sim Bhullar,Sim,Bhullar,False,NBA
76160,Al Bianchi,Al,Bianchi,False,NBA
76161,Hank Biasatti,Hank,Biasatti,False,NBA
76162,Henry Bibby,Henry,Bibby,False,NBA
1710,Mike Bibby,Mike,Bibby,False,NBA
76163,Ed Biedenbach,Ed,Biedenbach,False,NBA
2740,Andris Biedrins,Andris,Biedrins,False,NBA
76164,Don Bielke,Don,Bielke,False,NBA
76165,Bob Bigelow,Bob,Bigelow,False,NBA
1497,Chauncey Billups,Chauncey,Billups,False,NBA
76166,Dave Bing,Dave,Bing,False,NBA
76167,Joe Binion,Joe,Binion,False,NBA
203920,Khem Birch,Khem,Birch,False,NBA
1628444,Jabari Bird,Jabari,Bird,False,NBA
76168,Jerry Bird,Jerry,Bird,False,NBA
1449,Larry Bird,Larry,Bird,False,NBA
76170,Otis Birdsong,Otis,Birdsong,False,NBA
76171,Gale Bishop,Gale,Bishop,False,NBA
1629048,Goga Bitadze,Goga,Bitadze,True,NBA
1641931,Onuralp Bitim,Onuralp,Bitim,True,NBA
202687,Bismack Biyombo,Bismack,Biyombo,False,NBA
202357,Nemanja Bjelica,Nemanja,Bjelica,False,NBA
76172,Uwe Blab,Uwe,Blab,False,NBA
1641710,Anthony Black,Anthony,Black,True,NBA
76173,Charlie Black,Charlie,Black,False,NBA
1641778,Leaky Black,Leaky,Black,True,NBA
76174,Norman Black,Norman,Black,False,NBA
204028,Tarik Black,Tarik,Black,False,NBA
76175,Tom Black,Tom,Black,False,NBA
76176,Rolando Blackman,Rolando,Blackman,False,NBA
76180,Alex Blackwell,Alex,Blackwell,False,NBA
76177,Cory Blackwell,Cory,Blackwell,False,NBA
1806,James Blackwell,James,Blackwell,False,NBA
76179,Nate Blackwell,Nate,Blackwell,False,NBA
201971,DeJuan Blair,DeJuan,Blair,False,NBA
2581,Steve Blake,Steve,Blake,False,NBA
202392,Marqus Blakely,Marqus,Blakely,False,NBA
1628469,Antonio Blakeney,Antonio,Blakeney,False,NBA
200807,Will Blalock,Will,Blalock,False,NBA
76182,George Blaney,George,Blaney,False,NBA
76183,Lance Blanks,Lance,Blanks,False,NBA
76184,Ricky Blanton,Ricky,Blanton,False,NBA
101154,Andray Blatche,Andray,Blatche,False,NBA
302,Mookie Blaylock,Mookie,Blaylock,False,NBA
202339,Eric Bledsoe,Eric,Bledsoe,False,NBA
1629833,Keljin Blevins,Keljin,Blevins,False,NBA
76186,Leon Blevins,Leon,Blevins,False,NBA
76187,John Block,John,Block,False,NBA
76188,Mike Bloom,Mike,Bloom,False,NBA
1628417,Jaron Blossomgame,Jaron,Blossomgame,False,NBA
916,Corie Blount,Corie,Blount,False,NBA
1548,Mark Blount,Mark,Blount,False,NBA
203505,Vander Blue,Vander,Blue,False,NBA
1629129,Trevon Bluiett,Trevon,Bluiett,False,NBA
76189,Ray Blume,Ray,Blume,False,NBA
76190,Nelson Bobb,Nelson,Bobb,False,NBA
2800,Tony Bobbitt,Tony,Bobbitt,False,NBA
76191,Arlen Bockhorn,Arlen,Bockhorn,False,NBA
1631205,Buddy Boeheim,Buddy,Boeheim,False,NBA
76192,Tom Boerwinkle,Tom,Boerwinkle,False,NBA
2586,Keith Bogans,Keith,Bogans,False,NBA
203992,Bogdan Bogdanović,Bogdan,Bogdanović,True,NBA
202711,Bojan Bogdanović,Bojan,Bogdanović,True,NBA
177,Muggsy Bogues,Muggsy,Bogues,False,NBA
101106,Andrew Bogut,Andrew,Bogut,False,NBA
1564,Etdrick Bohannon,Etdrick,Bohannon,False,NBA
1629626,Bol Bol,Bol,Bol,True,NBA
76195,Manute Bol,Manute,Bol,False,NBA
1628413,Jonah Bolden,Jonah,Bolden,False,NBA
1629716,Marques Bolden,Marques,Bolden,False,NBA
76196,Bill Bolger,Bill,Bolger,False,NBA
1630195,Leandro Bolmaro,Leandro,Bolmaro,False,NBA
1627762,Joel Bolomboy,Joel,Bolomboy,False,NBA
76197,Doug Bolstorff,Doug,Bolstorff,False,NBA
76203,George H. Bon Salle,George H.,Bon Salle,False,NBA
1641737,Adem Bona,Adem,Bona,True,NBA
76198,Phil Bond,Phil,Bond,False,NBA
1603,Walter Bond,Walter,Bond,False,NBA
1629648,Jordan Bone,Jordan,Bone,False,NBA
1121,Dexter Boney,Dexter,Boney,False,NBA
1629067,Isaac Bonga,Isaac,Bonga,False,NBA
76201,Ron Bonham,Ron,Bonham,False,NBA
41,Anthony Bonner,Anthony,Bonner,False,NBA
2588,Matt Bonner,Matt,Bonner,False,NBA
1626164,Devin Booker,Devin,Booker,True,NBA
511,Melvin Booker,Melvin,Booker,False,NBA
202344,Trevor Booker,Trevor,Booker,False,NBA
200767,Josh Boone,Josh,Boone,False,NBA
76204,Ron Boone,Ron,Boone,False,NBA
1916,Calvin Booth,Calvin,Booth,False,NBA
1522,Keith Booth,Keith,Booth,False,NBA
76206,Bob Boozer,Bob,Boozer,False,NBA
2430,Carlos Boozer,Carlos,Boozer,False,NBA
2414,Curtis Borchardt,Curtis,Borchardt,False,NBA
76207,Jake Bornheimer,Jake,Bornheimer,False,NBA
1953,Lazaro Borrell,Lazaro,Borrell,False,NBA
76209,Costic Borsavage,Costic,Borsavage,False,NBA
76210,Vince Boryla,Vince,Boryla,False,NBA
2547,Chris Bosh,Chris,Bosh,False,NBA
76211,Jim Bostic,Jim,Bostic,False,NBA
76212,Lawrence Boston,Lawrence,Boston,False,NBA
1630527,Brandon Boston Jr.,Brandon,Boston Jr.,True,NBA
76213,Tom Boswell,Tom,Boswell,False,NBA
1628449,Chris Boucher,Chris,Boucher,True,NBA
1630547,James Bouknight,James,Bouknight,False,NBA
2257,Ruben Boumtje-Boumtje,Ruben,Boumtje-Boumtje,False,NBA
1631123,Jamaree Bouyea,Jamaree,Bouyea,False,NBA
76214,Don Boven,Don,Boven,False,NBA
1898,Cal Bowdler,Cal,Bowdler,False,NBA
1477,Bruce Bowen,Bruce,Bowen,False,NBA
1763,Ryan Bowen,Ryan,Bowen,False,NBA
1628968,Brian Bowen II,Brian,Bowen II,False,NBA
194,Anthony Bowie,Anthony,Bowie,False,NBA
76217,Sam Bowie,Sam,Bowie,False,NBA
1085,Ira Bowman,Ira,Bowman,False,NBA
1629065,Ky Bowman,Ky,Bowman,False,NBA
76219,Nate Bowman,Nate,Bowman,False,NBA
671,Donnie Boyce,Donnie,Boyce,False,NBA
76221,Dennis Boyd,Dennis,Boyd,False,NBA
76222,Fred Boyd,Fred,Boyd,False,NBA
76223,Ken Boyd,Ken,Boyd,False,NBA
1863,Earl Boykins,Earl,Boykins,False,NBA
76224,Harry Boykoff,Harry,Boykoff,False,NBA
76225,Winford Boynes,Winford,Boynes,False,NBA
200841,Cedric Bozeman,Cedric,Bozeman,False,NBA
76226,Steve Bracey,Steve,Bracey,False,NBA
202342,Craig Brackins,Craig,Brackins,False,NBA
76227,Gary Bradds,Gary,Bradds,False,NBA
76228,Alex Bradley,Alex,Bradley,False,NBA
76229,Alonzo Bradley,Alonzo,Bradley,False,NBA
202340,Avery Bradley,Avery,Bradley,False,NBA
76233,Bill Bradley,Bill,Bradley,False,NBA
76230,Charles Bradley,Charles,Bradley,False,NBA
76231,Dudley Bradley,Dudley,Bradley,False,NBA
76232,Joe Bradley,Joe,Bradley,False,NBA
2214,Michael Bradley,Michael,Bradley,False,NBA
762,Shawn Bradley,Shawn,Bradley,False,NBA
1628396,Tony Bradley,Tony,Bradley,False,NBA
1361,Mark Bradtke,Mark,Bradtke,False,NBA
66,Marques Bragg,Marques,Bragg,False,NBA
1765,Torraye Braggs,Torraye,Braggs,False,NBA
1920,A.J. Bramlett,A.J.,Bramlett,False,NBA
76237,Adrian Branch,Adrian,Branch,False,NBA
1882,Elton Brand,Elton,Brand,False,NBA
210,Terrell Brandon,Terrell,Brandon,False,NBA
1631103,Malaki Branham,Malaki,Branham,True,NBA
76238,Bob Brannum,Bob,Brannum,False,NBA
76239,Brad Branson,Brad,Branson,False,NBA
76240,Jesse Branson,Jesse,Branson,False,NBA
1629714,Jarrell Brantley,Jarrell,Brantley,False,NBA
76241,Jim Brasco,Jim,Brasco,False,NBA
76242,Mike Bratz,Mike,Bratz,False,NBA
76243,Carl Braun,Carl,Braun,False,NBA
1631128,Christian Braun,Christian,Braun,True,NBA
1629649,Ignas Brazdeikis,Ignas,Brazdeikis,False,NBA
160,Tim Breaux,Tim,Breaux,False,NBA
2452,J.R. Bremer,J.R.,Bremer,False,NBA
76245,Pete Brennan,Pete,Brennan,False,NBA
76246,Tom Brennan,Tom,Brennan,False,NBA
76247,Randy Breuer,Randy,Breuer,False,NBA
201147,Corey Brewer,Corey,Brewer,False,NBA
2249,Jamison Brewer,Jamison,Brewer,False,NBA
76248,Jim Brewer,Jim,Brewer,False,NBA
76249,Ron Brewer,Ron,Brewer,False,NBA
200758,Ronnie Brewer,Ronnie,Brewer,False,NBA
2056,Primoz Brezec,Primoz,Brezec,False,NBA
76250,Frank Brian,Frank,Brian,False,NBA
783,Frank Brickowski,Frank,Brickowski,False,NBA
76252,Junior Bridgeman,Junior,Bridgeman,False,NBA
76253,Bill Bridges,Bill,Bridges,False,NBA
1641779,Jalen Bridges,Jalen,Bridges,True,NBA
1628969,Mikal Bridges,Mikal,Bridges,True,NBA
1628970,Miles Bridges,Miles,Bridges,True,NBA
76254,Al Brightman,Al,Brightman,False,NBA
1628578,Amida Brimah,Amida,Brimah,False,NBA
76255,Audley Brindley,Audley,Brindley,False,NBA
